article_id,url,source_name,source_url,sentiment_ground_truth,title,subtitle,author_name,publish_date,content,top_image_url,top_image_caption,created_at,tags,categories
4798,https://timesofmalta.com/article/malta-unrecognisable-bernard-grech-promises-new-vision.1100561,Times of Malta,https://timesofmalta.com,Negative,Malta has become unrecognisable',PN leader says Abela has lost control as ministers look away,Mark Laurence Zammit,04/11/2024,"Updated 10pm Malta is no longer recognisable under a Labour government, which has lost control and direction and has now admitted that after more than a decade in power it was unable to create a quality country, Bernard Grech said. In his budget replica speech, the Nationalist Party leader lashed out at Labour's track record. People are not better off, poverty is on the rise, the environment has taken a historic hit and quality of life is declining while Robert Abela remains locked in an ivory tower from where he is unable and unwilling to give people what they need, he said. Under this government, Malta is no longer recognisable. Its not the Malta you know, he said. Touching upon various sectors during a speech that stretched over two hours, Grech said irrespective of beliefs or past political alliances, there is one thing every Maltese person craves  to recognise the Malta they once knew. The Maltese wish they could live happily in the country instead of worrying about it, he said, and they wish their children yearned for a beautiful future in their own country, instead of having to find it in another country. Grech harshly criticised the government's slogans, saying they are empty, meaningless gimmicks. Slogans dont feed people. Is this the Malta you wanted our children to inherit? You gave our children a suffocating country and youre denying them a peaceful, happy childhood and a secure future. Furthermore, Budget 2025 failed to address poverty and the increasing number of people who risk falling below the poverty line, he said, because wealth is spread unjustly. He acknowledged the governments energy subsidies but said they fell short of helping those who need them the most, dubbing the Stabbilta scheme as an electoral gimmick that nobody believed would solve the problem. Weve come to a point when we celebrate the opening of a soup kitchen, he said. Its good to support these initiatives but we must also realise that this is another sign of the governments failure. Soup kitchens are another reminder of how badly this country turned out when we were promised everyone would become wealthy (sinjur |g'ir). He also took a dig at Abelas recent promotional video working out at the gym, saying it was about time he found some time to pick up the weight of the country and its people.  'Malta needs a quality PN government' In statement outside Parliament following Grechs speech, the PN reiterated the need for a new vision for Malta, stressing change could only come from a Nationalist government. Even budgetary measures were not enough as they do not address people's primary concerns, namely cost-of-living and quality-of-life issues, the Opposition argued. Speaking alongside Grech, shadow Finance Minister Graham Bencini said, Malta needs a quality government, and that government is a PN government.",https://cdn-attachments.timesofmalta.com/d3d880e03154f2983de32d4e512f6d1ecabe1c9f-1730754206-bf59d209-1920x1280.jpeg,Shadow Finance Minister Graham Bencini said outside Parliament change could only come from a PN government. Photo: Jonathan Borg.,2025-07-03 17:16:57.331488+02,"{""Bernard Grech"",""Budget 2025"",National,Parliament,Pn}",{}
4809,https://timesofmalta.com/article/talbalal-road-jammed-kick-scooter-collides-car.1100461,Times of Malta,https://timesofmalta.com,Neutral,Tal-Balal road jammed up after car-kick scooter collision,Heavy traffic has been reported in the area,Times of Malta,01/11/2024,"Updated November 2, 11.30am Heavy traffic congestion was reported in Naxxar on Friday evening after witnesses reported a collision between a kick scooter and a car. The scooter and the car were seen surrounded by police a short distance away from the McDonald's drive-through. Photos taken from the site appear to show the scooter lying on the ground on the lane travelling towards Naxxar, while the other vehicle - which witnesses said had a cracked windscreen, was in the lane heading towards San  wann. Motorists started reporting heavy traffic congestion in the area at around 6.30 pm. A police spokesperson told Times of Malta the crash involved a Porsche 924 driven by a 73-year-old San  wann man who hit a 17-year-old teenage boy from Pembroke. The teenager was taken to hospital by ambulance and found to have suffered slight injuries.",https://cdn-attachments.timesofmalta.com/2a4d1e2dbd5d8bfa71a1d94857189144b3690d28-1730485680-3111b832-1920x1280.png,Photo: Chris Sant Fournier,2025-07-03 17:17:00.002809+02,"{Accident,National,Naxxar}",{}
5092,https://timesofmalta.com/article/teen-says-barred-playing-handball-wheelchair.1099775,Times of Malta,https://timesofmalta.com,Negative,Teen says he's barred from playing handball because of his wheelchair,"Association says Thomas Mifsud is welcome, but presence of his wheelchair on court could harm other players",Jessica Arena,19/10/2024,"A teen athlete was told he would not be allowed to serve as a reserve handball player because of his wheelchair, his parents have said. But the Malta Handball Association (MHA), which regulates the sport, say that while they welcome the teen's inclusion within the club, his participation must also conform to the rules of the game, which include not allowing hard objects that could harm other players. Thomas Mifsud, 16, is a sport and fitness enthusiast but often finds closed doors in joining competitive sports because he has spina bifida and makes use of a wheelchair. However, some months ago, the Kavallier Handball Club agreed to give Thomas the opportunity to try out the sport along with a group of friends, and when he did well, he was invited to join training. His parents, Nicolette and Sam Mifsud, told Times of Malta that they did research prior to giving Thomas permission and according to their findings, it did not indicate that the international rules for handball precluded wheelchair users from joining in with the other players. And things started to look even better when a few weeks ago, Thomas was selected by his coach to serve as a substitute goalkeeper for a league game, which is due to take place on Sunday at 9am.  Thomas believes he was chosen to play because he works hard and that precluding him because of his wheelchair is discriminatory. Its important for everyone in sport to understand that people living with a disability can also be athletes. We have the same goals and the same determination and we just want to compete and have fun with our peers. We dont want pity or segregation. I choose to play mainstream sports because I can and should not be banned,"" he said. Rules clear on ban of hard objects that could endanger players - MHA In reply to questions sent by Times of Malta, the MHA said that while the rules do not specifically preclude wheelchairs outside of wheelchair handball, they forbid hard objects that may be dangerous on the court. ""The International Handball Association (IHF) has a published set of rules within which it is indicated in its Rule 4.9 that 'the players must wear sports shoes. It is not permitted to wear objects that could be dangerous to the players or give players improper advantages. This includes, for instance, head protection, (...) or any other objects which could be dangerous,'"" they said. ""Furthermore, the IHF Regulations on Protective Equipment and Accessories, further stipulate that 'it is not permitted to wear objects that could be dangerous to the players,'"" they added. ""Whilst there is no express reference to the use of wheelchairs, all protective equipment indicated in the regulations is disallowed when it is made out of a hard material."" The MHA said that it must abide by these rules and that the Mifsuds are incorrect in their interpretation of the rules not precluding wheelchairs. They added that they fully supported Thomas being integrated into training and match days but stressed that the club was reminded that this still needed to conform to regulations. It is absolutely not the case that he was barred from the team and efforts were made to include Thomas in other ways. ""We are informed that the club made this very clear to the Mifsud family through members of their committee,"" they said. ""In light of the fact that Thomas was not allowed to play on the court, as a short-term solution the MHA made a personalised exemption and allowed Thomas to join his teammates and friends on the reserve bench as a match official wearing a players kit although this is not allowed in the relevant regulations. Thus, the claim of being barred from being part of the team is totally a misinformed claim. ""The reason why the regulations do not make explicit reference to the use of wheelchairs is because wheelchair handball is its own sporting pillar within the handball world,"" they continued. ""Notably, none of the regulations allow for a hybrid game between wheelchair users and non-wheelchair users."" The MHA said it is committed to making handball as accessible as possible and has been discussing increasing wheelchair handball competitions. ""We hope the Mifsud family will accept the invitation sent to them to respectfully discuss the matter further and give it the attention it requires so that together with the MHA, they can be leaders and pioneers in this discussion,"" they concluded.",https://cdn-attachments.timesofmalta.com/01f0c365274f7455020b2f60f3187b937c795418-1729343503-12ee9478-1920x1280.jpeg,"Thomas trains for swimming four times a week, handball twice a week and hits the gym seven days a week. Photo: Nicolette Mifsud",2025-07-03 17:18:12.668385+02,"{Disability,National,Sport}",{}
5103,https://timesofmalta.com/article/motorist-stopped-talking-phone-unlicensed-carrying-drugs.1099819,Times of Malta,https://timesofmalta.com,Negative,Motorist stopped for talking on the phone was also unlicensed and carrying drugs,"Barman, 28, granted bail",Times of Malta,21/10/2024,"Updated 4.40pm A 28-year-old man on Mondaypleaded not guilty to possessing cocaine under circumstances denoting the drug was not intended exclusively for personal use, using a phone while driving and driving without a license and insurance cover. Ryan Anthony Genovese, a St Paul's Bay resident who works as a barman, was flagged down on Sunday afternoon on Triq il-Port Ruman, St Paul's Bay. The police said in a statement the man started acting suspiciously so officers searched his car and found drugs and a sum of cash. Court heard on Monday how the police officers allegedly smelt cannabis when they approached the driver before finding four sachets of cocaine in his possession. Another five grams of the drug was found at his parent's home where he lived. A request for bail was objected to because of the serious nature of the offence. But defence lawyer Martina Herrera countered that the defendant satisfied all requirements for bail. Genovese was granted bail under various conditions, including daily signing of the bail book, a curfew between 2.30am and 10am, a 1,000 deposit and a personal guarantee of 10, 000. AG lawyer Julian Scicluna and Inspector Mark Cremona prosecuted. Lawyer Martina Herrera was the defence counsel.",https://cdn-attachments.timesofmalta.com/7b33eb7255cfcfc1f17141f8282fbdb36b1780f1-1729498639-e04b0697-1920x1280.jpg,A bag containing drug sachets were found in a car that was stopped as the driver was talking on the phone while driving. Police photo.,2025-07-03 17:18:15.393676+02,"{Court,Crime,National,Police,""St PaulS Bay""}",{}
5105,https://timesofmalta.com/article/revealed-villa-rosa-plans-presented-cabinet.1099701,Times of Malta,https://timesofmalta.com,Neutral,Revealed: the Villa Rosa plans presented to Cabinet,"Luxury high-rise hotels, a 7,000sqm public piazza, 18,000sqm of open space for hotel guests",Neville Borg,20/10/2024,"The Villa Rosa site is being earmarked for four luxury hotels, together with a convention centre, offices and a language school, according to a presentation delivered to Cabinet in recent weeks. The presentation convinced Cabinet to give its go-ahead for the areas local plans to be amended, a process which kicked off on Tuesday, with the Planning Authority launching a public consultation into the matter. But the project has caused a widespread outcry, with everyone from Pembroke and Swieqi mayors Kaylon Zammit and Noel Muscat to NGOs Moviment Graffitti and il-Kollettiv voicing their objections. The ""concept design"" presentation given to ministers, seen by Times of Malta, was created by developers AC Group - led by its founder and developer Anton Camilleri - and Dutch architecture firm UNStudio. A whos who of luxury hotels The presentation shows that the sites biggest development, a 39-floor tower just off St Georges Bay, will house a five-star Fairmont hotel. Just metres away, a five-star Sofitel hotel will be built over 22 floors. Another 22-floor tower will house a four-star hotel run by French hoteliers Mama Shelter. Further along the bay, the Cresta Quay site will be turned into another five-star hotel, this time run by Emblems Collection, a boutique luxury hotel group.",https://cdn-attachments.timesofmalta.com/4292fe7a5678e8ddef901ff10edf82d761437391-1729334906-abdd0957-1920x1280.jpg,A matrix included in the cabinet presentation makes the case for the planned luxury hotel brands.,2025-07-03 17:18:15.954151+02,"{Construction,National,""Planning Authority"",Politics,Tourism}",{}
5109,https://timesofmalta.com/article/woman-reported-threats-court-case-assigned-march-2026.1099681,Times of Malta,https://timesofmalta.com,Negative,Woman who reported threats has court case assigned to March 2026,"Is this the way to administer justice, her lawyer asks",Times of Malta,18/10/2024,"A long-serving lawyer expressed shock on Thursday when his client  the alleged victim of threats - was summoned to give evidence in court a year and six months from now, in March 2026. I never saw such things in my 31 years as a lawyer, Victor Scerri said. This is a case of a woman who filed a police report some months ago after she was threatened. She needs a protection order. Is this the way how justice is served? Scerri said he was livid when he saw the date, and his client did not immediately realise that the summons was for 2026, not next year. I do not even have a diary for 2026 yet, he said. How can my client - in this case the victim - be expected to remember every detail including times and dates? Doesnt this go against the interests of justice?"" he asked. The lawyer also vented his frustration on Facebook, uploading a copy of the summons, adding this was part of (the governments) court reforms. Several social media users expressed surprise and disgust, with one likening the situation to hospital waiting lists.",https://cdn-attachments.timesofmalta.com/97cc5fa3264ddfe4cf6c4bd2b5db077d8be90f08-1729191585-7d1ec8f0-1920x1280.jpeg,The court summons uploaded to Facebook by lawyer Victor Scerri.,2025-07-03 17:18:16.86549+02,"{Court,Legislation,National}",{}
5113,https://timesofmalta.com/article/moviment-graffitti-protest-villa-rosa-monstrosity-october-26.1099691,Times of Malta,https://timesofmalta.com,Negative,Moviment Graffitti to protest 'Villa Rosa monstrosity' on October 26,Discrepancy in PA consultation betrays governments true intention for Villa Rosa',Times of Malta,18/10/2024,"Moviment Graffitti is rallying people to protest the ""Villa Rosa monstrosity"" in St George's Bay on October 26. The Villa Rosa site was back in the headlines this week after the government announced it was planning to revise local plans in the area that would enable the already massive project to grow even larger. Times of Malta had reported that amendments to the local plan would mean that a project for the site submitted by Anthony Camilleri could grow from the original 57,000 square metres proposed. Camilleri in 2018 was granted a permit to develop the prime site into a combination of low-rise offices, residences and shops. But before that development got underway, he submitted proposals to dramatically upsize the project, introducing a hotel and high-rise buildings. The authority has now unveiled the overarching themes that will guide the review and opened them to public consultation. Following increased criticism by civil society, the company behind the project on Thursday said it was willing to reduce the height of the project in light of plans to review the local plan. But on Friday, Moviment Graffitti said the governments decision to change the rules to accommodate the Tal-Frani| project became blatantly obvious when the PA issued the document initiating the local plan review. ""While the PA has stated that the review will be 'limited specifically to the Villa Rosa site as delineated by the 2006 Local Plan', in reality, the document covers an additional area beyond what is defined as Villa Rosa in the 2006 local plan. ""This additional area coincides with the site covered by PA/07254/22 - the Tal-Frani| application, which seeks to build three towers, ranging from 27 to 34 floors, effectively burying St Georges Bay, engulfing the historic Villa Rosa building, and consuming the only open space left between St Julians and Pembroke.""",https://cdn-attachments.timesofmalta.com/257ef40735e0e992cf850ae0f105b69fb51d5ed6-1729242467-bacf0a0a-1920x1280.jpg,The Villa Rosa site as per the 2006 Local Plan (source: Planning Authority - Villa Rosa Local Plan). Image: Moviment Graffitti,2025-07-03 17:18:17.924955+02,"{""Civil Society"",Government,National,""Planning Authority"",""St JulianS""}",{}
5119,https://timesofmalta.com/article/malta-backs-controversial-return-hubs-eu-border-rejected.1099705,Times of Malta,https://timesofmalta.com,Negative,Malta backs controversial 'return hubs' at EU border for rejected asylum seekers,Robert Abela insists best way to save lives is to stop migrants from leaving home country,Sarah Carabott,18/10/2024,"Malta seems to be backing the European Commission's call for the controversial 'return hubs' set up outside the European Union to process migrants whose applications for asylum have been rejected. Italy this week transferred 16 men from Bangladesh and Egypt to such a centre in Albania, whichAmnesty International has called a ""cruel experiment (that) is a stain on the Italian government"". Italy will run two migrant centres in Albania surrounded by high walls and security cameras - the centres will be operated under Italian law, with Italian security and staff, with judges hearing cases by video from Rome. In a letter to member states ahead of talks in Brussels with a focus on migration, European Commission chief Ursula von der Leyen said the bloc would ""be able to draw lessons from this experience in practice"".  proposed the concept of the 'return hubs mechanism' through which failed asylum seekers without documents are taken to a safe third country,"" he added. Abela insisted Malta always prioritised saving lives that were put at risk by criminal organisations who trafficked people and were also involved in the contraband of fuel and drug trafficking among others. ""These are organised crime circles with a lot of funding and which at times hide behind illegitimate NGOs. ""However we are dealing with innocent people and we have always followed the principle of saving lives. The best form of saving lives at sea is to prevent their departure.""",https://cdn-attachments.timesofmalta.com/e4d025a0155551273f6813fd7e61554bbfd959f8-1729252111-b3ccb4c8-1920x1280.jpg,Robert Abela says Malta always prioritises saving lives at sea. File photo: AFP,2025-07-03 17:18:19.467776+02,"{Belgium,""European Union"",""Human Rights"",Italy,Migration,National}",{}
5128,https://timesofmalta.com/article/2-million-worth-bcrs-vouchers-redeemed.1099677,Times of Malta,https://timesofmalta.com,Neutral,2 million worth of BCRS vouchers have not been redeemed yet,Vouchers issued in exchange for empty containers have a 12-month expiry date,Times of Malta,18/10/2024,"Nearly 2 million worth of vouchers held by people who deposited their bottles and cans in BCRS reverse vending machines have not been exchanged yet, and some have expired. Energy and Environment Minister Miriam Dalli said in parliament that 403,539,980 containers were collected between November 12, 2022, when the deposit scheme was introduced, and September 23 of this year. That included 357,443,632 containers deposited in reverse vending machines and 46,096,348 collected manually from shops and catering establishments. 35,202,734 worth of vouchers were issued, of which 1,978,429 had not been exchanged up to September. The vouchers have a 12-month expiry date and a considerable number of those vouchers may still be in time for use, the minister said. She was replying to a parliamentary question by Nationalist MP Ian Vassallo. The Beverage Container Refund Scheme was set up to encourage the return of single-use beverage containers by applying a refundable deposit on the sale of beverages. A 10c deposit is added to the purchase price of the beverage. That deposit is charged to retailers at the wholesale stage who subsequently transfer it to consumers. Consumers then recoup their deposits by returning the empty beverage containers to a retailer or a reverse vending machine. BCRS says on its website that it has installed over 300 reverse vending machines across supermarkets, major beverage retail outlets and within Public Recycling Hubs around all of Malta and Gozo.",https://cdn-attachments.timesofmalta.com/db9f95463072f1e7d1dbd910aca07c512340c2cf-1729181356-91504419-1920x1280.jpg,Cans and plastic bottles are exchanged for vouchers at reverse vending machines.,2025-07-03 17:18:21.755784+02,"{Environment,National,Parliament}",{}
5137,https://timesofmalta.com/article/government-trying-hijcak-fisheries-board-pn.1099582,Times of Malta,https://timesofmalta.com,Negative,Government trying to hijack fisheries board': PN,Opposition says bill will see almost all board members appointed by minister,Times of Malta,16/10/2024,"The government is attempting to hijack the fisheries' board through a bill presented in parliament, the PN said on Wednesday. Shadow minister for fisheries Toni Bezzina and shadow minister for cooperatives Robert Cutajar told a press conference that Bill 109, which amends the Fisheries Conservation and Management Act, will lead to almost all members being chosen by the minister responsible for fishing. As things stand, the majority of members are nominated by the fishers' cooperatives and stakeholders. The board, among others, discusses and advises the minister on issues that impact the livelihood of fishers. ""While the government is trying to give the impression it will increase the representation of various types of fishing on the fisheries board, the primary reason for presenting this bill is to change the way the members of this board are selected,"" the PN spokespeople said. ""Unfortunately, we have a government that, despite boasting about consultation, did not at any stage consult either the fishers or their representatives when drafting this bill. They noted that the bill will introduce the requirement of having at least one representative under 40 years of age and at least one other representative must be female. However, ""the fact remains that the government is trying to hijack this board by directly appointing almost all of its members,"" they said. They warned that if the government did want to admit its mistake and make the necessary amendments so that the board truly represented fishers, with its members being chosen by the fishers themselves, the existence of the fishing industry would be endangered.",https://cdn-attachments.timesofmalta.com/d39315100417c6b028dfd091a71ca2607655e6ce-1729076718-e2c3d426-1920x1280.jpg,Shadow minister for cooperatives Robert Cutajar (L) and shadow minister for fisheries Toni Bezzina. Photo: PN,2025-07-03 17:18:23.966974+02,"{""Animal Welfare"",Fishing,Government,National,Parliament,Pn}",{}
5144,https://timesofmalta.com/article/malta-breach-eu-sewage-treatment-rules-european-court-rules.1099634,Times of Malta,https://timesofmalta.com,Negative,"Malta in breach of EU sewage treatment rules, European court rules","The water discharged from Maltas sewage plants is of poor quality, the court said",Neville Borg,17/10/2024,"Malta is in breach of EU regulations by allowing sewage to be discharged without undergoing secondary treatment, a European court found on Thursday. The European Court of Justice said Malta has repeatedly failed to fulfil its obligations under the EUs Urban Waste Water Treatment Directive. This was because water treatment plants in the north and south of the country, the I-
umnija plant in Mellie'a and the Ta Barkat plant in {abbar, do not have the capacity to ensure that all sewage is treated in line with EU standards, it said. In its judgement, the court said Malta had failed to take measures to ensure that sewage processed by these two plants is subject to secondary treatment or equivalent treatment before discharge. Malta should also adopt more stringent measures since this water is being discharged in sensitive areas, the court said, adding that Malta is failing to adequately monitor its sewage discharge.",https://cdn-attachments.timesofmalta.com/c7b5d0974236ea237ecc36768c1257bc013a0ca3-1729178027-4d4c7655-1920x1280.png,Bathing off Ta' Xbiex is not recommended because of contaminated water.,2025-07-03 17:18:25.79199+02,"{Environment,""European Union"",National,Pollution}",{}
5150,https://timesofmalta.com/article/malta-first-drone-delivery-service-begin-within-weeks.1099610,Times of Malta,https://timesofmalta.com,Positive,Maltas first drone delivery service could begin within weeks,The company completed its first test flight in Ta Qali last summer,James Cummings,17/10/2024,"A new drone delivery service that promises to halve the time needed to transport medical supplies between hospitals in Malta is set to be launched within weeks, according to the company behind it. Flying ZERO plans to use a fleet of drones to deliver goods around the country. The service will initially connect St James Hospitals in {ejtun and Sliema, with founder and CEO Alexander Esslinger saying the journey will take just seven minutes. Thats significantly faster than the 20-minute drive, which can be much longer during times of traffic congestion. The company completed its first test flight in Ta Qali last summer and plans to conduct its final test flight before the transport authorities by the end of October. Transport Malta will need to give the final authorisation after the test flight for the company to proceed further.  the first aerial delivery service here in Malta. St James Hospital confirmed the partnership between the two companies, while a spokesperson for Birdlife confirmed the NGO had been consulted and had warned the drone company about the danger of collisions with birds, among other concerns. Transport Malta will need to give the final authorisation after the test flight for the company to proceed further. The company is among those taking part in Malta Enterprises Startup Festival Malta event at the Malta Fairs and Conventions Centre today and tomorrow.",https://cdn-attachments.timesofmalta.com/7bbd60b98d4c8be0ca5a5d269b0c457a878e130c-1729094163-d67e6575-1920x1280.png,The company operated test flights in Malta last year. Photo: YouTube/SKYThinkTank,2025-07-03 17:18:27.30632+02,"{Aviation,Health,National,Technology}",{}
5151,https://timesofmalta.com/article/drierthanaverage-start-meteorological-autumn.1099580,Times of Malta,https://timesofmalta.com,Neutral,Drier-than-average start to meteorological autumn,Sea temperature was also above average in September,Times of Malta,16/10/2024,"Following a wet and stormy August, Malta welcomed the meteorological autumn in September with weather conditions that were both drier and warmer than the climatic norm. On Wednesday, the Met Office said it had recorded just 37.8 mm of rain throughout the month, with this total falling 21.4 mm short of the climatic norm. The wettest day was September 23 when 11.8mm of rain fell within a span of a few hours. With less than one hour of sunshine recorded, this was also confirmed to be the dullest day of the month. In contrast to the monthly average of four storms, no lightning storms impacted the Maltese islands during September. During this month, the high humidity, combined with calm conditions and clear skies, contributed to fog forming on two days. The average air temperature for the month stood at 25.5C, slightly exceeding the climatic norm for September of 24.9C. The hottest day was September 5, when the air temperature peaked at 34.2C, while the lowest recorded temperature was 18.1C on September 15. The sea temperature was also above average, reaching 27.2C at the surface. Additionally, September was slightly windier than usual, with an average wind speed of 8.4 knots. The strongest gust, recorded on the morrow of Victory Day, reached 38 knots blowing from a west-south-westerly direction. Meanwhile, the Met Office is forecasting a wet end to this week, with a period of instability starting on Friday.",https://cdn-attachments.timesofmalta.com/414ef80917564722fe7487a16848500c4a0240f8-1729074965-7fc90da3-1920x1280.jpg,Photo: Met Office,2025-07-03 17:18:27.520129+02,"{National,Statistics,Weather}",{}
5159,https://timesofmalta.com/article/warm-weather-turns-santa-lucija-chinese-garden-pond-green-mayor-says.1099606,Times of Malta,https://timesofmalta.com,Neutral,"Warm weather turns Santa Luija's Chinese Garden pond green, mayor says",Santa Luija Charmaine St John mayor said it was probably because of abnormally high water temperatures.,Daniel Ellul,16/10/2024,"Abnormally high water temperatures have turned one of Malta's most popular ponds green, according to a local mayor. Images of the water feature at Santa Luija's Garden of Serenity show it has turned murky green and foamy in recent days. It appears to be the result of algal blooming, which is caused by warm temperatures and nutrients, which can make water green. The garden, known as the Chinese Garden, is one of the most frequently visited open spaces in the south of Malta, with its large, fish-filled pond as the central attraction. But a Times of Malta visit to the location showed that the water in the pond turned green with patches of foam strewn all over the water body.  St John said the Chinese Garden was recently refurbished and is regularly maintained. The pumps feeding the pond were even replaced just over a year ago, she said.",https://cdn-attachments.timesofmalta.com/6684b9b06961b992d5921cdc520aeb0a3dccf945-1729091734-6e446b86-1920x1280.jpg,Photo: Jonathan Borg,2025-07-03 17:18:29.628325+02,"{Environment,National,""Santa Luija""}",{}
5161,https://timesofmalta.com/article/watch-live-bidnija-falls-silent-seventh-anniversary-daphne-murder.1099587,Times of Malta,https://timesofmalta.com,Negative,Corruption ends when we stand': crowd recalls Daphne murder,Commemoration also held on the spot of the 2017 car bomb explosion,Mark Laurence Zammit,16/10/2024,"Last updated 8.30pm A large crowd remembered journalist Daphne Caruana Galizia in a march and a vigil in Valletta on Wednesday, on the seventh anniversary of her car bomb murder. Hundreds took part in the march down Republic Street behind a banner which read: ""Seven years of the fight for justice for Daphne"". Among those holding the banner were Daphne's father, her sons and other relatives.  Another speaker was Repubblikas president Vicki Ann Cremona who said people could no longer look away from the greed and dishonesty that has overtaken the country but must take a stand and fight against it. Cremona also spoke of other victims, many times foreigners, who are exploited or sometimes even die because of a lack of health and safety at their workplace. We come here, month after month, in remembrance of a woman who represents the cause of every victim of greed, violence, of authorities that are weak when faced with arrogant and arbitrary power, she said. Daphne represents them because she was the first to speak openly about this evil. We do not remember Daphne only as a capable journalist, but as the symbol of the fight against the failure of the Maltese state which exits to ensure the safety and wellbeing of us all. Activist and blogger Manuel Delia hit out at the culture of impunity which led to Caruana Galizia's assassination and had not been banished yet. He expressed frustration that justice had not been served, seven years after the assassination and also criticised attempts to muzzle the media. The vigil was also addressed by Italian businessman Tiberio Bentivoglio, who rebuffed Italian mafia blackmail. The event was organised by Rule of Law groups Repubblika and Occupy Justice.",https://cdn-attachments.timesofmalta.com/af67cab0af06b13a6162962fe4200a033fd93d5b-1729103583-851c55a3-1920x1280.jpeg,Vicki Ann Cremona addressing the vigil.,2025-07-03 17:18:30.231042+02,"{""Daphne Caruana Galizia"",National}",{}
5170,https://timesofmalta.com/article/minister-denies-government-transferred-mellieha-site-market-price.1099554,Times of Malta,https://timesofmalta.com,Neutral,Silvio Schembri: Mellie'a site was not transferred below market price,"Those calling for a NAO nquiry have their facts wrong, former Lands minister insists",Mark Laurence Zammit,16/10/2024,"The economy minister has denied that the government handed Mellie'a public land for development at a price lower than its market value, insisting that activists who want the National Audit Office to investigate him have their facts wrong. Fielding questions from Times of Malta, Schembri said that the activists were either attempting to mislead people or they genuinely did not know the facts. ""They say the Mellie'a land costs 12 million and then there is talk of 380,000. The 380,000 is the lease that the developer will pay annually,"" he said. ""If the developer wants to purchase the land, he must buy it for that value multiplied by 35, which adds up to over 13 million - an even higher price than that valued by the NGO.""  The investigation would only confirm that he acted appropriately, Schembri said. On Tuesday residents rights group Il-Kollettiv, a group of Mellie'a residents, independent politician Arnold Cassola, PN MP Albert Buttigieg, Mellie'a mayor Gabriel Micallef, and deputy mayor Matthew Borg Cuschieri called on the National Audit Office to investigate Schembri over controversial land transfers which have paved the way for mega-construction projects in Mellie'a and St Julian's while he was the minister responsible for lands. A controversy in Mellie'a and St Julian's The petitioners want the NAO to look into a deal that saw a 4,000 square metre unbuilt site in Mellie'a transferred to T&S Property Holdings (owned by Paul Attard) on perpetual lease for an annual payment of almost 400,000. T&S intends to turn the land into a large apartment block, to neighbours' dismay. The activists also want the NAO to investigate the sale of a public alley in St George's Bay for 134,000 to developer Anton Camilleri, known as tal-Frani|. That allowed him to consolidate a parcel of land he intends to turn into a massive mixed-use development at the Villa Rosa site. Wayne Flask, of Il-Kollettiv, said the two deals were suspicious, especially since the price at which they were sold was ""well below market prices"". Last week the NGO asked Schembri to divulge any dealings he had with Camilleri and Attard. In a statement, Schembri said the conclusions of the audit would only confirm what he had already stated  that the Lands Authority operated independently from him. 'Minister not part of the Lands Authority process' He insisted that the minister responsible for lands did not take part in any Lands Authority process or decision, and the authority board making those decisions was not even appointed by the minister. ""It's also ironic that one of the people asking for this investigation is a PN MP, when one of the board members making these decisions is a PN MP,"" he said. ""I look forward to the conclusion of these investigations because I have no problem bringing out the facts.""",https://cdn-attachments.timesofmalta.com/7b3586aed2eb3feec538f6356b71cab709647c6b-1729011740-da1df8d8-1920x1280.png,Silvio Schembri spoke to Times of Malta a few hours after the request for investigation. Photo: Karl Andrew Micallef,2025-07-03 17:18:32.38509+02,"{Construction,""Lands Authority"",Mellie'a,National,""St JulianS""}",{}
